date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:51:47	26344/26344	---M--	200	added ('OK')	application/x-font-woff	etag:%22a0fff-66e8-588ec8de7ee80%22	http://chargedaqua.com/templates/gk_stora/fonts/Butler/fonts/Butler-Light.woff	C:/Users/hp/Desktop/ecas/chargedaqua.com/templates/gk_stora/fonts/Butler/fonts/Butler-Light.woff	(from http://chargedaqua.com/templates/gk_stora/fonts/Butler/css/Butler.css)
08:51:49	18344/18344	---M--	200	added ('OK')	text/plain	etag:%22a1000-47a8-588ec8de7ee80%22	http://chargedaqua.com/templates/gk_stora/fonts/Butler/fonts/Butler-Bold.woff2	C:/Users/hp/Desktop/ecas/chargedaqua.com/templates/gk_stora/fonts/Butler/fonts/Butler-Bold.woff2	(from http://chargedaqua.com/templates/gk_stora/fonts/Butler/css/Butler.css)
08:51:49	25184/25184	---M--	200	added ('OK')	application/x-font-woff	etag:%22a1009-6260-588ec8de7ee80%22	http://chargedaqua.com/templates/gk_stora/fonts/Butler/fonts/Butler-Black.woff	C:/Users/hp/Desktop/ecas/chargedaqua.com/templates/gk_stora/fonts/Butler/fonts/Butler-Black.woff	(from http://chargedaqua.com/templates/gk_stora/fonts/Butler/css/Butler.css)
08:51:50	19392/19392	---M--	200	added ('OK')	text/plain	etag:%22a1005-4bc0-588ec8de7ee80%22	http://chargedaqua.com/templates/gk_stora/fonts/Butler/fonts/Butler-ExtraBold.woff2	C:/Users/hp/Desktop/ecas/chargedaqua.com/templates/gk_stora/fonts/Butler/fonts/Butler-ExtraBold.woff2	(from http://chargedaqua.com/templates/gk_stora/fonts/Butler/css/Butler.css)
08:51:50	24764/24764	---M--	200	added ('OK')	application/x-font-woff	etag:%22a1004-60bc-588ec8de7ee80%22	http://chargedaqua.com/templates/gk_stora/fonts/Butler/fonts/Butler-Bold.woff	C:/Users/hp/Desktop/ecas/chargedaqua.com/templates/gk_stora/fonts/Butler/fonts/Butler-Bold.woff	(from http://chargedaqua.com/templates/gk_stora/fonts/Butler/css/Butler.css)
08:51:52	2828/2828	---M--	200	added ('OK')	application/javascript	etag:%2280554-b0c-5aa6d1cbf2780%22	http://chargedaqua.com/media/system/js/punycode.js?921530f7611aea7b50e535340af23f1f	C:/Users/hp/Desktop/ecas/chargedaqua.com/media/system/js/punycodee98c.js	(from http://chargedaqua.com/index.php/component/users/?view=login&Itemid=101)
08:51:52	25784/25784	---M--	200	added ('OK')	application/x-font-woff	etag:%22a100a-64b8-588ec8de7ee80%22	http://chargedaqua.com/templates/gk_stora/fonts/Butler/fonts/Butler-ExtraBold.woff	C:/Users/hp/Desktop/ecas/chargedaqua.com/templates/gk_stora/fonts/Butler/fonts/Butler-ExtraBold.woff	(from http://chargedaqua.com/templates/gk_stora/fonts/Butler/css/Butler.css)
08:51:52	19220/19220	---M--	200	added ('OK')	text/plain	etag:%22a1006-4b14-588ec8de7ee80%22	http://chargedaqua.com/templates/gk_stora/fonts/Butler/fonts/Butler.woff2	C:/Users/hp/Desktop/ecas/chargedaqua.com/templates/gk_stora/fonts/Butler/fonts/Butler.woff2	(from http://chargedaqua.com/templates/gk_stora/fonts/Butler/css/Butler.css)
08:51:53	3135/3135	---M--	200	added ('OK')	application/javascript	etag:%22804f3-c3f-5aa6d1cbf2780%22	http://chargedaqua.com/media/system/js/validate.js?921530f7611aea7b50e535340af23f1f	C:/Users/hp/Desktop/ecas/chargedaqua.com/media/system/js/validatee98c.js	(from http://chargedaqua.com/index.php/component/users/?view=login&Itemid=101)
08:51:53	25592/25592	---M--	200	added ('OK')	application/x-font-woff	etag:%22a1008-63f8-588ec8de7ee80%22	http://chargedaqua.com/templates/gk_stora/fonts/Butler/fonts/Butler.woff	C:/Users/hp/Desktop/ecas/chargedaqua.com/templates/gk_stora/fonts/Butler/fonts/Butler.woff	(from http://chargedaqua.com/templates/gk_stora/fonts/Butler/css/Butler.css)
08:51:54	575/575	---MC-	200	added ('OK')	application/opensearchdescription+xml	date:Thu,%2012%20Nov%202020%2003:21:54%20GMT	http://chargedaqua.com/index.php/component/search/?Itemid=123&format=opensearch	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/component/search/index548d.html	(from http://chargedaqua.com/index.php/shop)
08:51:54	8729/8729	---M--	200	added ('OK')	image/jpeg	etag:%22a0324-2219-58c1c2b25e7fc%22	http://chargedaqua.com/images/virtuemart/category/resized/wall1_300x0.jpg	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/virtuemart/category/resized/wall1_300x0.jpg	(from http://chargedaqua.com/index.php/shop)
08:51:54	9038/9038	---M--	200	added ('OK')	image/jpeg	etag:%22a07a9-234e-58c1c2b267c6b%22	http://chargedaqua.com/images/virtuemart/category/resized/under1_300x0.jpg	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/virtuemart/category/resized/under1_300x0.jpg	(from http://chargedaqua.com/index.php/shop)
08:51:54	9059/9059	---M--	200	added ('OK')	image/jpeg	etag:%22a183f-2363-58c1c2b26ca8a%22	http://chargedaqua.com/images/virtuemart/category/resized/industrial4_300x0.jpg	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/virtuemart/category/resized/industrial4_300x0.jpg	(from http://chargedaqua.com/index.php/shop)
08:51:57	41364/41364	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2003:21:57%20GMT	http://chargedaqua.com/index.php/shop/dirDesc?keyword=	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/shop/dirDesc4176.html	(from http://chargedaqua.com/index.php/shop)
08:52:00	41450/41450	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2003:21:59%20GMT	http://chargedaqua.com/index.php/shop/by,product_name?keyword=	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/shop/by,product_name4176.html	(from http://chargedaqua.com/index.php/shop)
08:52:02	41288/41288	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2003:22:02%20GMT	http://chargedaqua.com/index.php/shop/by,product_sku?keyword=	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/shop/by,product_sku4176.html	(from http://chargedaqua.com/index.php/shop)
08:52:05	41193/41193	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2003:22:04%20GMT	http://chargedaqua.com/index.php/shop/by,mf_name?keyword=	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/shop/by,mf_name4176.html	(from http://chargedaqua.com/index.php/shop)
08:52:07	41488/41488	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2003:22:06%20GMT	http://chargedaqua.com/index.php/shop/by,ordering?keyword=	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/shop/by,ordering4176.html	(from http://chargedaqua.com/index.php/shop)
08:52:08	34547/34547	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2003:22:08%20GMT	http://chargedaqua.com/index.php/shop?start=8	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/shop14fa.html	(from http://chargedaqua.com/index.php/shop)
08:52:11	27725/27725	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2003:22:11%20GMT	http://chargedaqua.com/index.php/shop/industrial/automatic-detail	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/shop/industrial/automatic-detail.html	(from http://chargedaqua.com/index.php/shop)
08:52:11	11281/11281	---M--	200	added ('OK')	image/jpeg	etag:%22c098e-2c11-58c1c2b2812a8%22	http://chargedaqua.com/images/virtuemart/product/resized/77_300x0.jpg	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/virtuemart/product/resized/77_300x0.jpg	(from http://chargedaqua.com/index.php/shop)
08:52:12	12020/12020	---M--	200	added ('OK')	image/jpeg	etag:%22c098f-2ef4-58c1c2b292be6%22	http://chargedaqua.com/images/virtuemart/product/resized/CTOUS_300x0.jpg	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/virtuemart/product/resized/CTOUS_300x0.jpg	(from http://chargedaqua.com/index.php/shop)
08:52:12	10455/10455	---M--	200	added ('OK')	image/jpeg	etag:%22c0999-28d7-58c1c2b2b6e02%22	http://chargedaqua.com/images/virtuemart/product/resized/99_300x0.jpg	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/virtuemart/product/resized/99_300x0.jpg	(from http://chargedaqua.com/index.php/shop)
08:52:13	13972/13972	---M--	200	added ('OK')	image/jpeg	etag:%22c0990-3694-58c1c2b2a4524%22	http://chargedaqua.com/images/virtuemart/product/resized/88_300x0.jpg	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/virtuemart/product/resized/88_300x0.jpg	(from http://chargedaqua.com/index.php/shop)
08:52:13	14012/14012	---M--	200	added ('OK')	image/jpeg	etag:%22c099a-36bc-58c1c2b2c5861%22	http://chargedaqua.com/images/virtuemart/product/resized/DIAMOND608_300x0.jpg	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/virtuemart/product/resized/DIAMOND608_300x0.jpg	(from http://chargedaqua.com/index.php/shop)
08:52:14	12572/12572	---M--	200	added ('OK')	image/jpeg	etag:%22c099b-311c-58c1c2b2d719f%22	http://chargedaqua.com/images/virtuemart/product/resized/554_300x0.jpg	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/virtuemart/product/resized/554_300x0.jpg	(from http://chargedaqua.com/index.php/shop)
08:52:15	13916/13916	---M--	200	added ('OK')	image/jpeg	etag:%22c099c-365c-58c1c2b2e9a7d%22	http://chargedaqua.com/images/virtuemart/product/resized/KFTO_300x0.jpg	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/virtuemart/product/resized/KFTO_300x0.jpg	(from http://chargedaqua.com/index.php/shop)
08:52:15	12572/12572	---M--	200	added ('OK')	image/jpeg	etag:%22c09a7-311c-58c1c3e770321%22	http://chargedaqua.com/images/virtuemart/product/resized/55_300x0.jpg	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/virtuemart/product/resized/55_300x0.jpg	(from http://chargedaqua.com/index.php/shop)
08:52:16	575/575	---MC-	200	added ('OK')	application/opensearchdescription+xml	date:Thu,%2012%20Nov%202020%2003:22:17%20GMT	http://chargedaqua.com/index.php/component/search/?Itemid=128&format=opensearch	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/component/search/index13a8.html	(from http://chargedaqua.com/index.php/shop/wall-mounted)
08:52:17	41333/41333	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2003:22:17%20GMT	http://chargedaqua.com/index.php/shop/wall-mounted/dirDesc?keyword=	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/shop/wall-mounted/dirDesc4176.html	(from http://chargedaqua.com/index.php/shop/wall-mounted)
08:52:19	41296/41296	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2003:22:19%20GMT	http://chargedaqua.com/index.php/shop/wall-mounted/by,product_name?keyword=	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/shop/wall-mounted/by,product_name4176.html	(from http://chargedaqua.com/index.php/shop/wall-mounted)
08:52:21	41295/41295	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2003:22:21%20GMT	http://chargedaqua.com/index.php/shop/wall-mounted/by,product_sku?keyword=	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/shop/wall-mounted/by,product_sku4176.html	(from http://chargedaqua.com/index.php/shop/wall-mounted)
08:52:23	41257/41257	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2003:22:23%20GMT	http://chargedaqua.com/index.php/shop/wall-mounted/by,mf_name?keyword=	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/shop/wall-mounted/by,mf_name4176.html	(from http://chargedaqua.com/index.php/shop/wall-mounted)
08:52:26	41371/41371	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2003:22:26%20GMT	http://chargedaqua.com/index.php/shop/wall-mounted/by,ordering?keyword=	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/shop/wall-mounted/by,ordering4176.html	(from http://chargedaqua.com/index.php/shop/wall-mounted)
08:52:26	13972/13972	---M--	200	added ('OK')	image/jpeg	etag:%22c09a8-3694-58c1c3e7881ee%22	http://chargedaqua.com/images/virtuemart/product/resized/44_300x0.jpg	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/virtuemart/product/resized/44_300x0.jpg	(from http://chargedaqua.com/index.php/shop/wall-mounted)
08:52:26	575/575	---MC-	200	added ('OK')	application/opensearchdescription+xml	date:Thu,%2012%20Nov%202020%2003:22:27%20GMT	http://chargedaqua.com/index.php/component/search/?Itemid=177&format=opensearch	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/component/search/indexa4e3.html	(from http://chargedaqua.com/index.php/shop/wall-mounted/sapphire-60)
08:52:27	575/575	---MC-	200	added ('OK')	application/opensearchdescription+xml	date:Thu,%2012%20Nov%202020%2003:22:28%20GMT	http://chargedaqua.com/index.php/component/search/?Itemid=184&format=opensearch	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/component/search/index2030.html	(from http://chargedaqua.com/index.php/shop/wall-mounted/sapphire-65)
08:52:28	575/575	---MC-	200	added ('OK')	application/opensearchdescription+xml	date:Thu,%2012%20Nov%202020%2003:22:28%20GMT	http://chargedaqua.com/index.php/component/search/?Itemid=185&format=opensearch	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/component/search/index7c63.html	(from http://chargedaqua.com/index.php/shop/wall-mounted/diamond-11)
08:52:40	103668/103668	---M--	200	added ('OK')	image/jpeg	etag:%22a12ad-194f4-58bb5c7c78963%22	http://chargedaqua.com/images/virtuemart/product/55.jpg	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/virtuemart/product/55.jpg	(from http://chargedaqua.com/index.php/shop/wall-mounted/sapphire-60)
08:52:41	575/575	---MC-	200	added ('OK')	application/opensearchdescription+xml	date:Thu,%2012%20Nov%202020%2003:22:42%20GMT	http://chargedaqua.com/index.php/component/search/?Itemid=179&format=opensearch	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/component/search/indexb18d.html	(from http://chargedaqua.com/index.php/shop/wall-mounted/sapphire-61)
08:52:42	103668/103668	---M--	200	added ('OK')	image/jpeg	etag:%22a12b0-194f4-58bb6215f7936%22	http://chargedaqua.com/images/virtuemart/product/554.jpg	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/virtuemart/product/554.jpg	(from http://chargedaqua.com/index.php/shop/wall-mounted/sapphire-65)
08:52:45	18387/18387	---M--	200	added ('OK')	image/png	etag:%222e887f-47d3-58bfaaa57b647%22	http://chargedaqua.com/images/Editing-Blur-icon.png	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/Editing-Blur-icon.png	(from http://chargedaqua.com/index.php/shop/wall-mounted/sapphire-61)
08:52:45	114161/114161	---M--	200	added ('OK')	image/jpeg	etag:%22a17e5-1bdf1-58bb872b971c3%22	http://chargedaqua.com/images/virtuemart/product/88.jpg	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/virtuemart/product/88.jpg	(from http://chargedaqua.com/index.php/shop/wall-mounted/diamond-11)
08:52:46	575/575	---MC-	200	added ('OK')	application/opensearchdescription+xml	date:Thu,%2012%20Nov%202020%2003:22:46%20GMT	http://chargedaqua.com/index.php/component/search/?Itemid=180&format=opensearch	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/component/search/index072a.html	(from http://chargedaqua.com/index.php/shop/wall-mounted/sapphire-62)
08:52:46	114161/114161	---M--	200	added ('OK')	image/jpeg	etag:%22a1467-1bdf1-58bb666ac43ab%22	http://chargedaqua.com/images/virtuemart/product/44.jpg	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/virtuemart/product/44.jpg	(from http://chargedaqua.com/index.php/shop/wall-mounted/sapphire-61)
08:52:47	575/575	---MC-	200	added ('OK')	application/opensearchdescription+xml	date:Thu,%2012%20Nov%202020%2003:22:48%20GMT	http://chargedaqua.com/index.php/component/search/?Itemid=130&format=opensearch	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/component/search/index3b01.html	(from http://chargedaqua.com/index.php/shop/under-sink)
08:52:49	32797/32797	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2003:22:48%20GMT	http://chargedaqua.com/index.php/shop/under-sink/dirDesc?keyword=	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/shop/under-sink/dirDesc4176.html	(from http://chargedaqua.com/index.php/shop/under-sink)
08:52:49	79084/79084	---M--	200	added ('OK')	image/jpeg	etag:%22a17e4-134ec-58bb69b6fe7cb%22	http://chargedaqua.com/images/virtuemart/product/KFTO.jpg	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/virtuemart/product/KFTO.jpg	(from http://chargedaqua.com/index.php/shop/wall-mounted/sapphire-62)
08:52:50	32766/32766	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2003:22:50%20GMT	http://chargedaqua.com/index.php/shop/under-sink/by,product_name?keyword=	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/shop/under-sink/by,product_name4176.html	(from http://chargedaqua.com/index.php/shop/under-sink)
08:52:52	32761/32761	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2003:22:52%20GMT	http://chargedaqua.com/index.php/shop/under-sink/by,product_sku?keyword=	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/shop/under-sink/by,product_sku4176.html	(from http://chargedaqua.com/index.php/shop/under-sink)
08:52:55	32723/32723	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2003:22:55%20GMT	http://chargedaqua.com/index.php/shop/under-sink/by,mf_name?keyword=	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/shop/under-sink/by,mf_name4176.html	(from http://chargedaqua.com/index.php/shop/under-sink)
08:52:57	32835/32835	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2003:22:57%20GMT	http://chargedaqua.com/index.php/shop/under-sink/by,ordering?keyword=	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/shop/under-sink/by,ordering4176.html	(from http://chargedaqua.com/index.php/shop/under-sink)
08:52:57	12833/12833	---M--	200	added ('OK')	image/jpeg	etag:%22c099d-3221-58c1c2b2f88c3%22	http://chargedaqua.com/images/virtuemart/product/resized/sapUC_300x0.jpg	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/virtuemart/product/resized/sapUC_300x0.jpg	(from http://chargedaqua.com/index.php/shop/under-sink)
08:52:58	575/575	---MC-	200	added ('OK')	application/opensearchdescription+xml	date:Thu,%2012%20Nov%202020%2003:22:58%20GMT	http://chargedaqua.com/index.php/component/search/?Itemid=182&format=opensearch	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/component/search/index28ce.html	(from http://chargedaqua.com/index.php/shop/under-sink/sapphire-63)
08:52:58	575/575	---MC-	200	added ('OK')	application/opensearchdescription+xml	date:Thu,%2012%20Nov%202020%2003:22:59%20GMT	http://chargedaqua.com/index.php/component/search/?Itemid=178&format=opensearch	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/component/search/indexdd2f.html	(from http://chargedaqua.com/index.php/shop/under-sink/sapphire-61)
08:53:00	575/575	---MC-	200	added ('OK')	application/opensearchdescription+xml	date:Thu,%2012%20Nov%202020%2003:23:00%20GMT	http://chargedaqua.com/index.php/component/search/?Itemid=181&format=opensearch	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/component/search/indexcb28.html	(from http://chargedaqua.com/index.php/shop/under-sink/sapphire-62)
08:53:01	2723/2723	---M--	200	added ('OK')	image/png	etag:%222e886d-aa3-58c1c6e4ff906%22	http://chargedaqua.com/images/redox.png	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/redox.png	(from http://chargedaqua.com/index.php/shop/under-sink/sapphire-62)
08:53:07	73878/73878	---M--	200	added ('OK')	image/jpeg	etag:%22a1839-12096-58bb8cd73c5f5%22	http://chargedaqua.com/images/virtuemart/product/sapUC.jpg	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/virtuemart/product/sapUC.jpg	(from http://chargedaqua.com/index.php/shop/under-sink/sapphire-63)
08:53:08	575/575	---MC-	200	added ('OK')	application/opensearchdescription+xml	date:Thu,%2012%20Nov%202020%2003:23:09%20GMT	http://chargedaqua.com/index.php/component/search/?Itemid=183&format=opensearch	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/component/search/index960b.html	(from http://chargedaqua.com/index.php/shop/under-sink/sapphire-64)
08:53:09	84504/84504	---M--	200	added ('OK')	image/jpeg	etag:%22a183a-14a18-58bb8dc939e75%22	http://chargedaqua.com/images/virtuemart/product/DIAMOND608.jpg	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/virtuemart/product/DIAMOND608.jpg	(from http://chargedaqua.com/index.php/shop/under-sink/sapphire-61)
08:53:10	77430/77430	---M--	200	added ('OK')	image/jpeg	etag:%22a00f8-12e76-58bf8735d6b1f%22	http://chargedaqua.com/images/virtuemart/product/99.jpg	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/virtuemart/product/99.jpg	(from http://chargedaqua.com/index.php/shop/under-sink/sapphire-62)
08:53:10	62439/62439	---M--	200	added ('OK')	image/jpeg	etag:%22a183b-f3e7-58bb902640abe%22	http://chargedaqua.com/images/virtuemart/product/CTOUS.jpg	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/virtuemart/product/CTOUS.jpg	(from http://chargedaqua.com/index.php/shop/under-sink/sapphire-64)
08:53:10	575/575	---MC-	200	added ('OK')	application/opensearchdescription+xml	date:Thu,%2012%20Nov%202020%2003:23:11%20GMT	http://chargedaqua.com/index.php/component/search/?Itemid=129&format=opensearch	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/component/search/index775b.html	(from http://chargedaqua.com/index.php/shop/industrial)
08:53:21	60545/60545	---M--	200	added ('OK')	image/png	etag:%222e88eb-ec81-58bfaabae1c38%22	http://chargedaqua.com/images/2018_Aquaeca-40_semiautomatic__LM_Page_10.png	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/2018_Aquaeca-40_semiautomatic__LM_Page_10.png	(from http://chargedaqua.com/index.php/shop/industrial)
08:53:22	88872/88872	---M--	200	added ('OK')	image/png	etag:%222e8918-15b28-58c0ca52752d0%22	http://chargedaqua.com/images/2018_Aquaeca-40.png	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/2018_Aquaeca-40.png	(from http://chargedaqua.com/index.php/shop/industrial)
08:53:22	78092/78092	---M--	200	added ('OK')	image/png	etag:%222e8916-1310c-58c0ca5274ee8%22	http://chargedaqua.com/images/2018.png	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/2018.png	(from http://chargedaqua.com/index.php/shop/industrial)
08:53:24	113656/113656	---M--	200	added ('OK')	image/png	etag:%222e88ea-1bbf8-58bfaabae1468%22	http://chargedaqua.com/images/2018_Aquaeca-40_semiautomatic__LM_Page_05.png	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/2018_Aquaeca-40_semiautomatic__LM_Page_05.png	(from http://chargedaqua.com/index.php/shop/industrial)
08:53:25	34223/34223	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2003:23:25%20GMT	http://chargedaqua.com/index.php/shop/industrial/dirDesc?keyword=	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/shop/industrial/dirDesc4176.html	(from http://chargedaqua.com/index.php/shop/industrial)
08:53:27	34192/34192	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2003:23:27%20GMT	http://chargedaqua.com/index.php/shop/industrial/by,product_name?keyword=	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/shop/industrial/by,product_name4176.html	(from http://chargedaqua.com/index.php/shop/industrial)
08:53:30	34187/34187	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2003:23:30%20GMT	http://chargedaqua.com/index.php/shop/industrial/by,product_sku?keyword=	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/shop/industrial/by,product_sku4176.html	(from http://chargedaqua.com/index.php/shop/industrial)
08:53:32	34149/34149	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2003:23:32%20GMT	http://chargedaqua.com/index.php/shop/industrial/by,mf_name?keyword=	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/shop/industrial/by,mf_name4176.html	(from http://chargedaqua.com/index.php/shop/industrial)
08:53:34	34261/34261	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2003:23:34%20GMT	http://chargedaqua.com/index.php/shop/industrial/by,ordering?keyword=	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/shop/industrial/by,ordering4176.html	(from http://chargedaqua.com/index.php/shop/industrial)
08:53:36	27709/27709	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2003:23:36%20GMT	http://chargedaqua.com/index.php/shop/industrial/manual-detail	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/shop/industrial/manual-detail.html	(from http://chargedaqua.com/index.php/shop/industrial)
08:53:37	9608/9608	---M--	200	added ('OK')	image/jpeg	etag:%22c09aa-2588-58c1c4fc5838e%22	http://chargedaqua.com/images/virtuemart/product/resized/60111_300x0.jpg	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/virtuemart/product/resized/60111_300x0.jpg	(from http://chargedaqua.com/index.php/shop/industrial)
08:53:39	27763/27763	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2003:23:40%20GMT	http://chargedaqua.com/index.php/shop/industrial/semi-automatic-detail	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/shop/industrial/semi-automatic-detail.html	(from http://chargedaqua.com/index.php/shop/industrial)
08:53:40	10436/10436	---M--	200	added ('OK')	image/jpeg	etag:%22c09a9-28c4-58c1c4fc3c641%22	http://chargedaqua.com/images/virtuemart/product/resized/12_300x0.jpg	C:/Users/hp/Desktop/ecas/chargedaqua.com/images/virtuemart/product/resized/12_300x0.jpg	(from http://chargedaqua.com/index.php/shop/industrial)
08:53:40	674/674	---M--	200	added ('OK')	text/css	etag:%22a179d-2a2-5aa6d1cbf2780%22	http://chargedaqua.com/media/jui/css/bootstrap-tooltip-extended.css?921530f7611aea7b50e535340af23f1f	C:/Users/hp/Desktop/ecas/chargedaqua.com/media/jui/css/bootstrap-tooltip-extendede98c.css	(from http://chargedaqua.com/index.php/contact-us)
08:53:40	575/575	---MC-	200	added ('OK')	application/opensearchdescription+xml	date:Thu,%2012%20Nov%202020%2003:23:41%20GMT	http://chargedaqua.com/index.php/component/search/?Itemid=135&format=opensearch	C:/Users/hp/Desktop/ecas/chargedaqua.com/index.php/component/search/index7d2f.html	(from http://chargedaqua.com/index.php/contact-us)
08:53:40	2482/2482	---M--	200	added ('OK')	application/javascript	etag:%22a1760-9b2-5aa6d1cbf2780%22	http://chargedaqua.com/media/jui/js/bootstrap-tooltip-extended.min.js?921530f7611aea7b50e535340af23f1f	C:/Users/hp/Desktop/ecas/chargedaqua.com/media/jui/js/bootstrap-tooltip-extended.mine98c.js	(from http://chargedaqua.com/index.php/contact-us)
08:53:41	448/448	---M--	200	added ('OK')	image/png	etag:%229972-1c0-5aa6d1cbf2780%22	http://chargedaqua.com/media/contacts/images/con_address.png	C:/Users/hp/Desktop/ecas/chargedaqua.com/media/contacts/images/con_address.png	(from http://chargedaqua.com/index.php/contact-us)
